seed,model_tag,mode,factor,n_coords,ci_level,lower_q,upper_q,within_count,coverage_pct,quad_error,mse,rmse,eval_version,method
4,alt_bspline,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.0307858690339251,0.036051003212667,0.1898710173056094,lambda_projected_optimum,blf_gp
4,alt_bspline,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.008506085358255,0.0091954188118468,0.0958927463984987,lambda_projected_optimum,blf_gp
4,alt_bspline,2,1,25,80.0,10.0,90.0,24,96.0,0.0368340089024094,0.01967288678915,0.1402600684056229,lambda_projected_optimum,blf_gp
4,alt_bspline,2,2,25,80.0,10.0,90.0,12,48.0,0.1548588614683331,0.0756376108242494,0.2750229278155722,lambda_projected_optimum,blf_gp
4,alt_bspline,2,3,25,80.0,10.0,90.0,21,84.0,0.0110312407946498,0.0053970139865058,0.0734643722256297,lambda_projected_optimum,blf_gp
4,alt_bspline,1,1,15,80.0,10.0,90.0,10,66.66666666666667,0.0244174131685135,0.0314018573117327,0.1772056920974401,blambda_actual,blf_gp
4,alt_bspline,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.0316897522620424,0.0366743373217248,0.1915054498486266,blambda_actual,blf_gp
4,alt_bspline,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.0060116677784054,0.0062814108078357,0.0792553519191968,blambda_actual,blf_gp
4,alt_bspline,2,1,25,80.0,10.0,90.0,24,96.0,0.0286187737993477,0.0151536907664572,0.1231003280517855,blambda_actual,blf_gp
4,alt_bspline,2,2,25,80.0,10.0,90.0,12,48.0,0.154977102439167,0.0756970899356789,0.2751310413887879,blambda_actual,blf_gp
4,alt_bspline,2,3,25,80.0,10.0,90.0,22,88.0,0.0119214405293287,0.0058651619973861,0.0765843456418224,blambda_actual,blf_gp
5,gp,1,1,15,80.0,10.0,90.0,4,26.666666666666668,0.1181957203519468,0.1126920999423472,0.3356964401693102,lambda_projected_optimum,blf_gp
5,gp,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0034299374995435,0.0041866534763374,0.0647043543846735,lambda_projected_optimum,blf_gp
5,gp,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.0188171912416038,0.0190862296980494,0.1381529214242299,lambda_projected_optimum,blf_gp
5,gp,2,1,25,80.0,10.0,90.0,19,76.0,0.0730102247639453,0.0369320405334617,0.1921771072044268,lambda_projected_optimum,blf_gp
5,gp,2,2,25,80.0,10.0,90.0,24,96.0,0.0121750557826836,0.0059895462075937,0.0773921585665741,lambda_projected_optimum,blf_gp
5,gp,2,3,25,80.0,10.0,90.0,23,92.0,0.0153897231654067,0.0074670427533614,0.0864120521302522,lambda_projected_optimum,blf_gp
5,gp,1,1,15,80.0,10.0,90.0,5,33.333333333333336,0.2250636197584635,0.2179845128076308,0.4668881159417434,blambda_actual,blf_gp
5,gp,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0083586682947616,0.009148483898941,0.0956477072330596,blambda_actual,blf_gp
5,gp,1,3,15,80.0,10.0,90.0,0,0.0,0.3835031042878088,0.3617847613091314,0.6014854622591733,blambda_actual,blf_gp
5,gp,2,1,25,80.0,10.0,90.0,8,32.0,0.3534393256311545,0.1766496612009907,0.4202971106265076,blambda_actual,blf_gp
5,gp,2,2,25,80.0,10.0,90.0,19,76.0,0.0273374621488867,0.0132497322250151,0.1151074811861294,blambda_actual,blf_gp
