seed,model_tag,mode,factor,n_coords,ci_level,lower_q,upper_q,within_count,coverage_pct,quad_error,mse,rmse,eval_version,method
63,alt_bspline,1,3,15,80.0,10.0,90.0,15,100.0,0.0707860802912982,0.0743107268184203,0.2725999391386952,lambda_projected_optimum,blf_gp
63,alt_bspline,2,1,25,80.0,10.0,90.0,17,68.0,0.4572370568561333,0.2466545522482406,0.4966432847107073,lambda_projected_optimum,blf_gp
63,alt_bspline,2,2,25,80.0,10.0,90.0,23,92.0,0.1672380011192201,0.0802806666563439,0.2833384313084689,lambda_projected_optimum,blf_gp
63,alt_bspline,2,3,25,80.0,10.0,90.0,21,84.0,0.1546296188261101,0.0798285361866271,0.282539441824725,lambda_projected_optimum,blf_gp
63,alt_bspline,1,1,15,80.0,10.0,90.0,9,60.0,0.2634760784606572,0.3001899963940536,0.5478959722374801,blambda_actual,blf_gp
63,alt_bspline,1,2,15,80.0,10.0,90.0,10,66.66666666666667,0.1330532667347827,0.1576544211311008,0.3970572013338895,blambda_actual,blf_gp
63,alt_bspline,1,3,15,80.0,10.0,90.0,12,80.0,0.1481717761308628,0.1579111012413582,0.3973802980035097,blambda_actual,blf_gp
63,alt_bspline,2,1,25,80.0,10.0,90.0,17,68.0,0.4790277654733885,0.2568036049206267,0.5067579352320264,blambda_actual,blf_gp
63,alt_bspline,2,2,25,80.0,10.0,90.0,19,76.0,0.3216610597183441,0.1547207262627352,0.3933455557938022,blambda_actual,blf_gp
63,alt_bspline,2,3,25,80.0,10.0,90.0,17,68.0,0.21195320154721,0.1079725205160562,0.3285917231399114,blambda_actual,blf_gp
64,gp,1,1,15,80.0,10.0,90.0,8,53.333333333333336,0.1317262428223081,0.1297880082663414,0.3602610279593692,lambda_projected_optimum,blf_gp
64,gp,1,2,15,80.0,10.0,90.0,4,26.666666666666668,0.1585600491543874,0.1604894411030791,0.4006113342169429,lambda_projected_optimum,blf_gp
64,gp,1,3,15,80.0,10.0,90.0,4,26.666666666666668,0.4713288245190859,0.4399861757867268,0.6633145375964007,lambda_projected_optimum,blf_gp
64,gp,2,1,25,80.0,10.0,90.0,8,32.0,0.5773444357893425,0.2896914426174776,0.5382299161301586,lambda_projected_optimum,blf_gp
64,gp,2,2,25,80.0,10.0,90.0,14,56.0,0.2280518523016612,0.1105248947684091,0.3324528459321849,lambda_projected_optimum,blf_gp
64,gp,2,3,25,80.0,10.0,90.0,6,24.0,2.570502339870381,1.3011293008328448,1.1406705487706978,lambda_projected_optimum,blf_gp
64,gp,1,1,15,80.0,10.0,90.0,4,26.666666666666668,0.4251741631914924,0.4340818668213052,0.6588488952873073,blambda_actual,blf_gp
64,gp,1,2,15,80.0,10.0,90.0,2,13.333333333333334,0.4615135448596442,0.4629257246639729,0.6803864524400621,blambda_actual,blf_gp
64,gp,1,3,15,80.0,10.0,90.0,6,40.0,0.2202142231681395,0.2272945903350167,0.4767542242445438,blambda_actual,blf_gp
64,gp,2,1,25,80.0,10.0,90.0,8,32.0,1.643941109773827,0.7928097903181854,0.8903986693151476,blambda_actual,blf_gp
64,gp,2,2,25,80.0,10.0,90.0,8,32.0,1.090203302408416,0.5304104666750128,0.7282928440366642,blambda_actual,blf_gp
64,gp,2,3,25,80.0,10.0,90.0,14,56.0,0.3371456332813457,0.1619543577101314,0.4024355323652863,blambda_actual,blf_gp
64,alt_fourier,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.0700820701664451,0.0700814923006949,0.2647290922824595,lambda_projected_optimum,blf_gp
64,alt_fourier,1,2,15,80.0,10.0,90.0,11,73.33333333333333,0.0588603546686456,0.0600358489347663,0.2450221396828588,lambda_projected_optimum,blf_gp
64,alt_fourier,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.0966119551694158,0.0964192907865661,0.3105145580911885,lambda_projected_optimum,blf_gp
64,alt_fourier,2,1,25,80.0,10.0,90.0,16,64.0,0.3294595158950409,0.1586173110455921,0.3982678885443718,lambda_projected_optimum,blf_gp
64,alt_fourier,2,2,25,80.0,10.0,90.0,23,92.0,0.0713762713166773,0.035406153166858,0.188165228368203,lambda_projected_optimum,blf_gp
64,alt_fourier,2,3,25,80.0,10.0,90.0,8,32.0,0.3702230159659545,0.1831510689180039,0.4279615273806794,lambda_projected_optimum,blf_gp
64,alt_fourier,1,1,15,80.0,10.0,90.0,12,80.0,0.0716123224551596,0.0673897260877941,0.2595953121452583,blambda_actual,blf_gp
64,alt_fourier,1,2,15,80.0,10.0,90.0,4,26.666666666666668,0.1545309231952511,0.1570884392391634,0.3963438396634461,blambda_actual,blf_gp
64,alt_fourier,1,3,15,80.0,10.0,90.0,4,26.666666666666668,0.1380664039610557,0.1451748424261709,0.3810181654805593,blambda_actual,blf_gp
64,alt_fourier,2,1,25,80.0,10.0,90.0,15,60.0,0.3971792398519129,0.1908079444117723,0.4368156870028505,blambda_actual,blf_gp
64,alt_fourier,2,2,25,80.0,10.0,90.0,12,48.0,0.2593569303445912,0.1259956455599029,0.3549586533103581,blambda_actual,blf_gp
64,alt_fourier,2,3,25,80.0,10.0,90.0,9,36.0,0.277922372436415,0.1365840729811082,0.3695728250035549,blambda_actual,blf_gp
64,alt_bspline,1,1,15,80.0,10.0,90.0,4,26.666666666666668,0.1790348213998039,0.1773098648264706,0.4210817792620225,lambda_projected_optimum,blf_gp
64,alt_bspline,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.2836435331326029,0.2998789099187837,0.5476120067335848,lambda_projected_optimum,blf_gp
64,alt_bspline,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.1539163585909382,0.2054546457327507,0.4532710510640964,lambda_projected_optimum,blf_gp
64,alt_bspline,2,1,25,80.0,10.0,90.0,8,32.0,0.7865090134061108,0.3953328631121248,0.6287550104071735,lambda_projected_optimum,blf_gp
64,alt_bspline,2,2,25,80.0,10.0,90.0,7,28.0,0.6666118444904076,0.3655039174691227,0.604569199901155,lambda_projected_optimum,blf_gp
64,alt_bspline,2,3,25,80.0,10.0,90.0,12,48.0,0.2797415391527181,0.1369166121742931,0.3700224482032045,lambda_projected_optimum,blf_gp
64,alt_bspline,1,1,15,80.0,10.0,90.0,5,33.333333333333336,0.1859535842503966,0.182092389473551,0.4267228485487402,blambda_actual,blf_gp
64,alt_bspline,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.3403203949451433,0.3590800299969939,0.5992328679211396,blambda_actual,blf_gp
64,alt_bspline,1,3,15,80.0,10.0,90.0,9,60.0,0.1559154726752386,0.2081572204130974,0.4562425017609576,blambda_actual,blf_gp
64,alt_bspline,2,1,25,80.0,10.0,90.0,8,32.0,0.8306664677687352,0.4177899583205016,0.6463667367064162,blambda_actual,blf_gp
64,alt_bspline,2,2,25,80.0,10.0,90.0,5,20.0,0.796768411493636,0.4335654564352713,0.6584568751522542,blambda_actual,blf_gp
64,alt_bspline,2,3,25,80.0,10.0,90.0,13,52.0,0.2828291638599178,0.1379246997641865,0.371382147880302,blambda_actual,blf_gp
65,gp,1,1,15,80.0,10.0,90.0,5,33.333333333333336,0.3220769003579009,0.3438493207937206,0.5863866649180561,lambda_projected_optimum,blf_gp
65,gp,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.1423970346199147,0.1396862906827427,0.3737462918648729,lambda_projected_optimum,blf_gp
65,gp,1,3,15,80.0,10.0,90.0,4,26.666666666666668,0.3292863554315344,0.3481284538128822,0.5900241129080084,lambda_projected_optimum,blf_gp
65,gp,2,1,25,80.0,10.0,90.0,14,56.0,1.7163724735900283,0.8761502311831747,0.9360289692008332,lambda_projected_optimum,blf_gp
65,gp,2,2,25,80.0,10.0,90.0,15,60.0,1.126832846154935,0.5792045317786321,0.7610548809242551,lambda_projected_optimum,blf_gp
65,gp,2,3,25,80.0,10.0,90.0,12,48.0,2.063074717354212,0.9971967061754492,0.9985973694014264,lambda_projected_optimum,blf_gp
65,gp,1,1,15,80.0,10.0,90.0,8,53.333333333333336,0.237190057782211,0.2498882487662671,0.4998882362751369,blambda_actual,blf_gp
65,gp,1,2,15,80.0,10.0,90.0,11,73.33333333333333,0.1187037126755568,0.1128229686518022,0.3358913048172016,blambda_actual,blf_gp
65,gp,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.3046221156293399,0.3221592400417192,0.5675907328715993,blambda_actual,blf_gp
65,gp,2,1,25,80.0,10.0,90.0,15,60.0,1.3280669174606836,0.6849251939093368,0.8276020746163804,blambda_actual,blf_gp
65,gp,2,2,25,80.0,10.0,90.0,19,76.0,1.2347863874944316,0.6222097348450636,0.7888027223869499,blambda_actual,blf_gp
65,gp,2,3,25,80.0,10.0,90.0,13,52.0,1.957711634713552,0.9480224882863152,0.9736644639126536,blambda_actual,blf_gp
65,alt_fourier,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.028208201010556,0.0265199503558735,0.1628494714632919,lambda_projected_optimum,blf_gp
65,alt_fourier,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0246453519732917,0.0231987693883281,0.1523114223829852,lambda_projected_optimum,blf_gp
65,alt_fourier,1,3,15,80.0,10.0,90.0,9,60.0,0.0419246670699085,0.0396499658608202,0.1991229917935651,lambda_projected_optimum,blf_gp
65,alt_fourier,2,1,25,80.0,10.0,90.0,23,92.0,0.1759060383994465,0.0890153749260233,0.2983544451252962,lambda_projected_optimum,blf_gp
65,alt_fourier,2,2,25,80.0,10.0,90.0,24,96.0,0.0451499855595809,0.02183658639141,0.1477720758174899,lambda_projected_optimum,blf_gp
65,alt_fourier,2,3,25,80.0,10.0,90.0,19,76.0,0.0850666647871838,0.0409441791899101,0.2023466806990174,lambda_projected_optimum,blf_gp
65,alt_fourier,1,1,15,80.0,10.0,90.0,12,80.0,0.099704185015724,0.0932992465441768,0.3054492536317233,blambda_actual,blf_gp
65,alt_fourier,1,2,15,80.0,10.0,90.0,4,26.666666666666668,0.2719595824420189,0.3059441053650122,0.5531221432604305,blambda_actual,blf_gp
65,alt_fourier,1,3,15,80.0,10.0,90.0,10,66.66666666666667,0.0520742052500764,0.048886264031024,0.2211023835941711,blambda_actual,blf_gp
65,alt_fourier,2,1,25,80.0,10.0,90.0,14,56.0,0.5648153619460157,0.271147243499111,0.5207180076578023,blambda_actual,blf_gp
65,alt_fourier,2,2,25,80.0,10.0,90.0,12,48.0,1.168055195720307,0.5623511276136361,0.7499007451747439,blambda_actual,blf_gp
65,alt_fourier,2,3,25,80.0,10.0,90.0,18,72.0,0.0863968442761147,0.041683360583982,0.2041650327161387,blambda_actual,blf_gp
65,alt_bspline,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.0125014159349539,0.012394834730173,0.1113320920946564,lambda_projected_optimum,blf_gp
65,alt_bspline,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0274660118309735,0.0270470992315915,0.1644600232019671,lambda_projected_optimum,blf_gp
65,alt_bspline,1,3,15,80.0,10.0,90.0,7,46.66666666666666,0.0716824979366067,0.076846984271536,0.2772128861931494,lambda_projected_optimum,blf_gp
65,alt_bspline,2,1,25,80.0,10.0,90.0,15,60.0,0.2315644243638224,0.1252334538469969,0.3538833901824115,lambda_projected_optimum,blf_gp
65,alt_bspline,2,2,25,80.0,10.0,90.0,16,64.0,0.2916132518803056,0.1455959464186684,0.3815703688950027,lambda_projected_optimum,blf_gp
65,alt_bspline,2,3,25,80.0,10.0,90.0,8,32.0,0.6286947041792083,0.3743919547918527,0.6118757674494494,lambda_projected_optimum,blf_gp
65,alt_bspline,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.0105141182682419,0.0101948257718414,0.1009694298876715,blambda_actual,blf_gp
65,alt_bspline,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0259490064971342,0.0255094891441848,0.1597169031260776,blambda_actual,blf_gp
65,alt_bspline,1,3,15,80.0,10.0,90.0,7,46.66666666666666,0.070573308400019,0.0753571565876847,0.2745125800171729,blambda_actual,blf_gp
65,alt_bspline,2,1,25,80.0,10.0,90.0,17,68.0,0.2161808049132046,0.1173483462983163,0.342561448937729,blambda_actual,blf_gp
65,alt_bspline,2,2,25,80.0,10.0,90.0,17,68.0,0.277995135229859,0.1388348184798212,0.3726054461220625,blambda_actual,blf_gp
65,alt_bspline,2,3,25,80.0,10.0,90.0,8,32.0,0.6347658871430366,0.3780432137466081,0.6148521885352675,blambda_actual,blf_gp
66,gp,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0125984994549988,0.0117594062758269,0.1084407961784999,lambda_projected_optimum,blf_gp
66,gp,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.0306828578655139,0.0287971614775357,0.1696972642016829,lambda_projected_optimum,blf_gp
66,gp,1,3,15,80.0,10.0,90.0,10,66.66666666666667,0.0718405443879482,0.0673591377980696,0.2595363901229838,lambda_projected_optimum,blf_gp
66,gp,2,1,25,80.0,10.0,90.0,21,84.0,0.1268288476137083,0.062635789081501,0.2502714308136289,lambda_projected_optimum,blf_gp
66,gp,2,2,25,80.0,10.0,90.0,19,76.0,0.2797858003560515,0.1345655810380061,0.3668318157385018,lambda_projected_optimum,blf_gp
66,gp,2,3,25,80.0,10.0,90.0,8,32.0,1.095178295964656,0.5298618731062072,0.7279161168061931,lambda_projected_optimum,blf_gp
66,gp,1,1,15,80.0,10.0,90.0,7,46.66666666666666,0.1926492148514334,0.1826004729064574,0.4273177657276344,blambda_actual,blf_gp
66,gp,1,2,15,80.0,10.0,90.0,3,20.0,0.3985934445035942,0.3889991536594094,0.6236979666949456,blambda_actual,blf_gp
66,gp,1,3,15,80.0,10.0,90.0,6,40.0,0.3612755072104329,0.3413918834474153,0.5842875006770343,blambda_actual,blf_gp
66,gp,2,1,25,80.0,10.0,90.0,4,16.0,2.9013852149804618,1.5785680243285902,1.2564107705398702,blambda_actual,blf_gp
66,gp,2,2,25,80.0,10.0,90.0,14,56.0,0.8691656228821765,0.417351749257735,0.6460276691115753,blambda_actual,blf_gp
66,gp,2,3,25,80.0,10.0,90.0,7,28.0,0.842758897299523,0.4170220665188726,0.6457724572315489,blambda_actual,blf_gp
66,alt_fourier,1,1,15,80.0,10.0,90.0,15,100.0,0.0408033190845932,0.0387280524789215,0.1967944421952042,lambda_projected_optimum,blf_gp
66,alt_fourier,1,2,15,80.0,10.0,90.0,15,100.0,0.010646425948253,0.0099387034076977,0.0996930459344968,lambda_projected_optimum,blf_gp
66,alt_fourier,1,3,15,80.0,10.0,90.0,10,66.66666666666667,0.1037198799283832,0.0969299450212632,0.3113357432439507,lambda_projected_optimum,blf_gp
66,alt_fourier,2,1,25,80.0,10.0,90.0,23,92.0,0.1850635889116711,0.0911425980610377,0.3018983240447647,lambda_projected_optimum,blf_gp
66,alt_fourier,2,2,25,80.0,10.0,90.0,24,96.0,0.1547670109852329,0.0746880889541169,0.2732912163866906,lambda_projected_optimum,blf_gp
66,alt_fourier,2,3,25,80.0,10.0,90.0,14,56.0,0.4806836942581172,0.2313237012324265,0.4809612263295519,lambda_projected_optimum,blf_gp
66,alt_fourier,1,1,15,80.0,10.0,90.0,7,46.66666666666666,0.3192771907602457,0.3039386810244693,0.5513063404537166,blambda_actual,blf_gp
66,alt_fourier,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.3622073797004247,0.3525712218031213,0.5937770809008389,blambda_actual,blf_gp
66,alt_fourier,1,3,15,80.0,10.0,90.0,9,60.0,0.1989292154530259,0.188196303861491,0.4338159792602054,blambda_actual,blf_gp
66,alt_fourier,2,1,25,80.0,10.0,90.0,11,44.0,3.081519188017332,1.684161025699071,1.297752297512538,blambda_actual,blf_gp
66,alt_fourier,2,2,25,80.0,10.0,90.0,15,60.0,0.8223037444861199,0.3951139847123437,0.6285809293260047,blambda_actual,blf_gp
66,alt_fourier,2,3,25,80.0,10.0,90.0,16,64.0,0.3842872152514791,0.187758338412813,0.4333109027162979,blambda_actual,blf_gp
66,alt_bspline,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0371220051640844,0.0347436768203423,0.1863965579627004,lambda_projected_optimum,blf_gp
66,alt_bspline,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.0280988586403711,0.0263974600718077,0.1624729518160106,lambda_projected_optimum,blf_gp
66,alt_bspline,1,3,15,80.0,10.0,90.0,10,66.66666666666667,0.1475573420614937,0.1378841999740242,0.371327618113741,lambda_projected_optimum,blf_gp
66,alt_bspline,2,1,25,80.0,10.0,90.0,22,88.0,0.2671558276528685,0.1327843944720573,0.3643959309213775,lambda_projected_optimum,blf_gp
66,alt_bspline,2,2,25,80.0,10.0,90.0,13,52.0,0.436443568533462,0.2126342326544913,0.4611227956352747,lambda_projected_optimum,blf_gp
66,alt_bspline,2,3,25,80.0,10.0,90.0,4,16.0,1.6664708747919987,0.8311652455787865,0.9116826452109236,lambda_projected_optimum,blf_gp
66,alt_bspline,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0167344039836591,0.0156833082992858,0.1252330160112973,blambda_actual,blf_gp
66,alt_bspline,1,2,15,80.0,10.0,90.0,12,80.0,0.0410573487502152,0.0383766687517296,0.1958996394885136,blambda_actual,blf_gp
66,alt_bspline,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.1574634042280578,0.1470189224755921,0.3834304662850777,blambda_actual,blf_gp
66,alt_bspline,2,1,25,80.0,10.0,90.0,23,92.0,0.1955419864447777,0.1012121101797736,0.3181385078543207,blambda_actual,blf_gp
66,alt_bspline,2,2,25,80.0,10.0,90.0,13,52.0,0.5089673364279987,0.2577984290009004,0.5077385439386106,blambda_actual,blf_gp
66,alt_bspline,2,3,25,80.0,10.0,90.0,5,20.0,1.599804220969422,0.7978538197772529,0.8932266340505375,blambda_actual,blf_gp
67,gp,1,1,15,80.0,10.0,90.0,9,60.0,0.0697000139058346,0.0663375196044982,0.2575607105218073,lambda_projected_optimum,blf_gp
67,gp,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.2035717354283177,0.1950700161634263,0.4416673138952285,lambda_projected_optimum,blf_gp
67,gp,1,3,15,80.0,10.0,90.0,9,60.0,0.0769116221916014,0.081507132278033,0.2854945398392639,lambda_projected_optimum,blf_gp
67,gp,2,1,25,80.0,10.0,90.0,6,24.0,1.22436144977957,0.6546586847461762,0.809109810066703,lambda_projected_optimum,blf_gp
67,gp,2,2,25,80.0,10.0,90.0,8,32.0,1.5819070648021816,0.761044553453189,0.8723786754920073,lambda_projected_optimum,blf_gp
67,gp,2,3,25,80.0,10.0,90.0,14,56.0,0.5856489405624882,0.2817450661775807,0.530796633540173,lambda_projected_optimum,blf_gp
67,gp,1,1,15,80.0,10.0,90.0,9,60.0,0.0995912988807204,0.1007285748583208,0.3173776533694847,blambda_actual,blf_gp
67,gp,1,2,15,80.0,10.0,90.0,4,26.666666666666668,1.754467914724308,1.6746958885911316,1.294100416734007,blambda_actual,blf_gp
67,gp,1,3,15,80.0,10.0,90.0,3,20.0,1.4803817520176514,1.396485093727123,1.1817297041739805,blambda_actual,blf_gp
67,gp,2,1,25,80.0,10.0,90.0,10,40.0,0.8508962859241023,0.498092711673095,0.7057568360796054,blambda_actual,blf_gp
67,gp,2,2,25,80.0,10.0,90.0,6,24.0,3.4637586170959698,1.663104423522679,1.2896140599119874,blambda_actual,blf_gp
67,gp,2,3,25,80.0,10.0,90.0,4,16.0,2.7304564342910425,1.3686327826860831,1.1698857989932536,blambda_actual,blf_gp
67,alt_fourier,1,1,15,80.0,10.0,90.0,12,80.0,0.0608818106998743,0.0571689392285629,0.2391002702394184,lambda_projected_optimum,blf_gp
67,alt_fourier,1,2,15,80.0,10.0,90.0,10,66.66666666666667,0.2716134746159536,0.2625553799418194,0.512401580737042,lambda_projected_optimum,blf_gp
67,alt_fourier,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.0568879748171787,0.0542458306621835,0.2329073435127874,lambda_projected_optimum,blf_gp
67,alt_fourier,2,1,25,80.0,10.0,90.0,12,48.0,1.2902369464582986,0.6212480068545589,0.788192874146017,lambda_projected_optimum,blf_gp
67,alt_fourier,2,2,25,80.0,10.0,90.0,15,60.0,0.5583954478163686,0.2684913391057309,0.5181614990577078,lambda_projected_optimum,blf_gp
67,alt_fourier,2,3,25,80.0,10.0,90.0,10,40.0,1.470584465068966,0.7180906974550187,0.8474023232532577,lambda_projected_optimum,blf_gp
67,alt_fourier,1,1,15,80.0,10.0,90.0,4,26.666666666666668,1.842320981364305,1.744546712665071,1.3208128984322764,blambda_actual,blf_gp
67,alt_fourier,1,2,15,80.0,10.0,90.0,3,20.0,1.5169662744598356,1.424389164997636,1.193477760579407,blambda_actual,blf_gp
67,alt_fourier,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.0756011948999699,0.0767117618780702,0.2769688825086137,blambda_actual,blf_gp
67,alt_fourier,2,1,25,80.0,10.0,90.0,7,28.0,3.4539578616276816,1.6580187249080225,1.287640759260137,blambda_actual,blf_gp
67,alt_fourier,2,2,25,80.0,10.0,90.0,5,20.0,2.6115452249515063,1.3082486561511533,1.1437869802332743,blambda_actual,blf_gp
67,alt_fourier,2,3,25,80.0,10.0,90.0,13,52.0,1.187179655761924,0.5884153453329235,0.7670823588982629,blambda_actual,blf_gp
67,alt_bspline,1,1,15,80.0,10.0,90.0,6,40.0,0.3329007947390686,0.3118604474814684,0.558444668236226,lambda_projected_optimum,blf_gp
67,alt_bspline,1,2,15,80.0,10.0,90.0,9,60.0,0.3806355245246747,0.3552906309685165,0.5960626065846746,lambda_projected_optimum,blf_gp
67,alt_bspline,1,3,15,80.0,10.0,90.0,14,93.33333333333331,0.0869601474582465,0.0869185462276588,0.2948195146655982,lambda_projected_optimum,blf_gp
67,alt_bspline,2,1,25,80.0,10.0,90.0,7,28.0,1.355775564934515,0.6972631685775726,0.8350228551228839,lambda_projected_optimum,blf_gp
67,alt_bspline,2,2,25,80.0,10.0,90.0,7,28.0,2.715524575033692,1.330717393378174,1.153567247011709,lambda_projected_optimum,blf_gp
67,alt_bspline,2,3,25,80.0,10.0,90.0,21,84.0,0.2562340595003304,0.1323146802464147,0.3637508491349742,lambda_projected_optimum,blf_gp
67,alt_bspline,1,1,15,80.0,10.0,90.0,7,46.66666666666666,0.3398529994759884,0.3220647132575371,0.567507456565583,blambda_actual,blf_gp
67,alt_bspline,1,2,15,80.0,10.0,90.0,10,66.66666666666667,0.1947280628229693,0.182123682353956,0.426759513489689,blambda_actual,blf_gp
67,alt_bspline,1,3,15,80.0,10.0,90.0,14,93.33333333333331,0.0489951934061565,0.0491376194791377,0.2216700689744506,blambda_actual,blf_gp
67,alt_bspline,2,1,25,80.0,10.0,90.0,12,48.0,1.4407985425133183,0.7204746589042225,0.8488077867834523,blambda_actual,blf_gp
67,alt_bspline,2,2,25,80.0,10.0,90.0,12,48.0,1.9699437547607856,0.9623325568758506,0.9809855028877088,blambda_actual,blf_gp
67,alt_bspline,2,3,25,80.0,10.0,90.0,25,100.0,0.090829529786882,0.0498032999282759,0.2231665295878304,blambda_actual,blf_gp
68,gp,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.3805629232671058,0.384744823582867,0.6202780211992579,lambda_projected_optimum,blf_gp
68,gp,1,2,15,80.0,10.0,90.0,11,73.33333333333333,0.8877834783743882,0.8823264428277076,0.9393223316986068,lambda_projected_optimum,blf_gp
68,gp,1,3,15,80.0,10.0,90.0,12,80.0,0.8066658633254238,0.7539929708991545,0.8683276863599102,lambda_projected_optimum,blf_gp
68,gp,2,1,25,80.0,10.0,90.0,24,96.0,2.3502511534377084,1.1753375534569284,1.084129860052258,lambda_projected_optimum,blf_gp
68,gp,2,2,25,80.0,10.0,90.0,18,72.0,2.3959386622244465,1.1512067817200653,1.0729430468203172,lambda_projected_optimum,blf_gp
68,gp,2,3,25,80.0,10.0,90.0,23,92.0,3.456637566260913,1.6979062580458109,1.3030373202812768,lambda_projected_optimum,blf_gp
68,gp,1,1,15,80.0,10.0,90.0,11,73.33333333333333,2.399530965245968,2.3315719865236115,1.5269485867322488,blambda_actual,blf_gp
68,gp,1,2,15,80.0,10.0,90.0,3,20.0,9.492541244862496,9.02941380602884,3.0048983021108784,blambda_actual,blf_gp
68,gp,1,3,15,80.0,10.0,90.0,11,73.33333333333333,2.0829871347580697,1.9534089679469853,1.397644077706118,blambda_actual,blf_gp
68,gp,2,1,25,80.0,10.0,90.0,19,76.0,7.752318977146182,3.7501826636914206,1.9365388360917064,blambda_actual,blf_gp
68,gp,2,2,25,80.0,10.0,90.0,8,32.0,25.56551854609437,12.452200054728888,3.52876749796992,blambda_actual,blf_gp
68,gp,2,3,25,80.0,10.0,90.0,18,72.0,13.51653238901545,6.501687628432892,2.5498407064820525,blambda_actual,blf_gp
68,alt_fourier,1,1,15,80.0,10.0,90.0,11,73.33333333333333,1.088855605721251,1.0659829122329467,1.0324644847320157,lambda_projected_optimum,blf_gp
68,alt_fourier,1,2,15,80.0,10.0,90.0,2,13.333333333333334,1.718244750020013,1.718355642226617,1.3108606494309825,lambda_projected_optimum,blf_gp
68,alt_fourier,1,3,15,80.0,10.0,90.0,15,100.0,0.114423464684863,0.108181537969287,0.328909619757901,lambda_projected_optimum,blf_gp
68,alt_fourier,2,1,25,80.0,10.0,90.0,20,80.0,5.767109477241445,2.7870587452117768,1.6694486350923698,lambda_projected_optimum,blf_gp
68,alt_fourier,2,2,25,80.0,10.0,90.0,7,28.0,4.169032521213044,2.0182158718990544,1.4206392476272978,lambda_projected_optimum,blf_gp
68,alt_fourier,2,3,25,80.0,10.0,90.0,24,96.0,0.4163871364389424,0.2010299666340982,0.4483636544526085,lambda_projected_optimum,blf_gp
68,alt_fourier,1,1,15,80.0,10.0,90.0,6,40.0,2.2451885332005905,2.252143392075608,1.5007142939532525,blambda_actual,blf_gp
68,alt_fourier,1,2,15,80.0,10.0,90.0,2,13.333333333333334,3.810445067705652,3.826524993150857,1.956150554827224,blambda_actual,blf_gp
68,alt_fourier,1,3,15,80.0,10.0,90.0,4,26.666666666666668,4.456060084994965,4.185698672699445,2.045898011314212,blambda_actual,blf_gp
68,alt_fourier,2,1,25,80.0,10.0,90.0,14,56.0,13.778387846106016,6.620805422913159,2.573092579545703,blambda_actual,blf_gp
68,alt_fourier,2,2,25,80.0,10.0,90.0,7,28.0,8.294423605650861,3.983736863230871,1.9959300747348017,blambda_actual,blf_gp
68,alt_fourier,2,3,25,80.0,10.0,90.0,9,36.0,19.4361935620382,9.433116306925433,3.0713378692233504,blambda_actual,blf_gp
68,alt_bspline,1,1,15,80.0,10.0,90.0,10,66.66666666666667,0.7301395371308513,0.7090289386195991,0.8420385612426542,lambda_projected_optimum,blf_gp
68,alt_bspline,1,2,15,80.0,10.0,90.0,9,60.0,0.5774980297123585,0.5860641774938474,0.7655482855404011,lambda_projected_optimum,blf_gp
68,alt_bspline,1,3,15,80.0,10.0,90.0,3,20.0,1.7948829909021862,1.828780606183948,1.3523241498190983,lambda_projected_optimum,blf_gp
68,alt_bspline,2,1,25,80.0,10.0,90.0,19,76.0,3.60661908208962,1.754749307962434,1.3246695089577754,lambda_projected_optimum,blf_gp
68,alt_bspline,2,2,25,80.0,10.0,90.0,15,60.0,1.843103211974484,0.8880815711341907,0.9423807994299284,lambda_projected_optimum,blf_gp
68,alt_bspline,2,3,25,80.0,10.0,90.0,7,28.0,3.77114441337815,1.817421473526668,1.3481177520998184,lambda_projected_optimum,blf_gp
68,alt_bspline,1,1,15,80.0,10.0,90.0,10,66.66666666666667,0.9593687815594758,0.9387225843931656,0.9688769707208268,blambda_actual,blf_gp
68,alt_bspline,1,2,15,80.0,10.0,90.0,3,20.0,1.0826770393186886,1.1149057538979337,1.055890976331332,blambda_actual,blf_gp
68,alt_bspline,1,3,15,80.0,10.0,90.0,2,13.333333333333334,2.835880071712356,2.84152261434938,1.6856816467973363,blambda_actual,blf_gp
